Time,Volume,Porosity
267,0.688355517541167,51.9143826750536
268,0.689429418928432,51.9892840496323
269,0.690502106320367,52.0638681663299
270,0.691573577680812,52.1381367532856
271,0.692643831011041,52.2120915280737
272,0.693712864349376,52.2857341977591
273,0.694780675770789,52.3590664589529
274,0.695847263386518,52.4320899978676
275,0.696912625343668,52.5048064903726
276,0.697976759824828,52.5772176020486
277,0.699039665047668,52.6493249882425
278,0.700101339264558,52.7211302941216
279,0.701161780762165,52.7926351547282
280,0.702220987861068,52.8638411950332
281,0.703278958915365,52.9347500299901
282,0.704335692312275,53.0053632645884
283,0.705391186471752,53.0756824939072
284,0.706445439846091,53.1457093031681
285,0.707498450919535,53.2154452677882
286,0.708550218207883,53.2848919534328
287,0.709600740258103,53.3540509160679
288,0.710650015647936,53.4229237020124
289,0.711698042985509,53.4915118479903
290,0.712744820908941,53.5598168811825
291,0.713790348085961,53.6278403192785
292,0.714834623213511,53.6955836705275
293,0.715877645017361,53.7630484337902
294,0.716919412251722,53.8302360985895
295,0.717959923698859,53.897148145161
296,0.718999178168704,53.9637860445043
297,0.720037174498468,54.0301512584328
298,0.721073911552264,54.0962452396243
299,0.722109388220713,54.1620694316704
300,0.723143603420569,54.2276252691271
301,0.724176556094333,54.2929141775638
302,0.725208245209875,54.3579375736126
303,0.726238669760051,54.4226968650179
304,0.727267828762325,54.4871934506851
305,0.728295721258393,54.5514287207292
306,0.729322346313805,54.6154040565239
307,0.730347703017588,54.6791208307492
308,0.731371790481875,54.7425804074402
309,0.73239460784153,54.8057841420347
310,0.733416154253777,54.8687333814211
311,0.734436428897829,54.931429463986
312,0.735455430974518,54.9938737196614
313,0.736473159705932,55.0560674699719
314,0.737489614335042,55.1180120280818
315,0.738504794125346,55.1797086988416
316,0.739518698360494,55.241158778835
317,0.740531326343939,55.3023635564247
318,0.741542677398568,55.3633243117992
319,0.742552750866347,55.4240423170182
320,0.743561546107965,55.484518836059
321,0.744569062502476,55.5447551248613
322,0.745575299446947,55.6047524313736
323,0.746580256356107,55.6645119955974
324,0.747583932661996,55.7240350496331
325,0.748586327813616,55.7833228177241
326,0.749587441276585,55.8423765163021
327,0.750587272532796,55.9011973540309
328,0.751585821080067,55.9597865318513
329,0.752583086431806,56.0181452430245
330,0.753579068116671,56.0762746731768
331,0.754573765678229,56.1341760003425
332,0.755567178674628,56.1918503950078
333,0.756559306678257,56.249299020154
334,0.757550149275419,56.306523031301
335,0.758539706066,56.3635235765496
336,0.759527976663144,56.4203017966248
337,0.760514960692927,56.4768588249182
338,0.761500657794032,56.5331957875304
339,0.762485067617434,56.5893138033131
340,0.763468189826074,56.6452139839113
341,0.76445002409455,56.7008974338052
342,0.765430570108796,56.7563652503515
343,0.766409827565778,56.8116185238254
344,0.767387796173175,56.8666583374615
345,0.768364475649079,56.9214857674951
346,0.769339865721686,56.9761018832031
347,0.770313966128994,57.0305077469448
348,0.771286776618503,57.0847044142025
349,0.772258296946915,57.1386929336218
350,0.77322852687984,57.1924743470519
351,0.7741974661915,57.2460496895858
352,0.775165114664441,57.2994199895998
353,0.77613147208924,57.3525862687937
354,0.777096538264222,57.4055495422299
355,0.778060312995173,57.4583108183731
356,0.779022796095061,57.510871099129
357,0.779983987383755,57.5632313798839
358,0.780943886687749,57.615392649543
359,0.781902493839885,57.6673558905696
360,0.782859808679088,57.7191220790229
361,0.783815831050087,57.770692184597
362,0.784770560803156,57.8220671706587
363,0.785723997793845,57.8732479942853
364,0.786676141882721,57.9242356063029
365,0.787626992935106,57.9750309513235
366,0.788576550820824,58.0256349677828
367,0.78952481541394,58.0760485879776
368,0.790471786592517,58.1262727381024
369,0.791417464238359,58.1763083382869
370,0.792361848236769,58.2261563026325
371,0.793304938476304,58.2758175392492
372,0.794246734848532,58.3252929502916
373,0.795187237247797,58.3745834319957
374,0.796126445570976,58.4236898747147
375,0.797064359717253,58.4726131629549
376,0.798000979587883,58.5213541754121
377,0.798936305085966,58.5699137850064
378,0.799870336116219,58.6182928589182
379,0.800803072584755,58.6664922586236
380,0.801734514398861,58.7145128399289
381,0.802664661466781,58.7623554530065
382,0.8035935136975,58.8100209424289
383,0.804521071000534,58.8575101472041
384,0.805447333285714,58.9048239008093
385,0.806372300462986,58.951963031226
386,0.807295972442202,58.9989283609738
387,0.808218349132916,59.0457207071445
388,0.809139430444192,59.092340881436
389,0.8100592162844,59.138789690186
390,0.810977706561026,59.1850679344054
391,0.811894901180479,59.2311764098121
392,0.812810800047902,59.2771159068638
393,0.813725403066987,59.3228872107915
394,0.814638710139792,59.368491101632
395,0.81555072116656,59.4139283542611
396,0.816461436045538,59.4591997384261
397,0.817370854672807,59.5043060187778
398,0.818278976942103,59.5492479549038
399,0.819185802744653,59.5940263013597
400,0.820091331969004,59.6386418077017
401,0.820995564500858,59.6830952185182
402,0.821898500222911,59.7273872734616
403,0.822800139014694,59.77151870728
404,0.823700480752415,59.8154902498484
405,0.824599525308805,59.8593026261998
406,0.825497272552967,59.902956556557
407,0.826393722350228,59.9464527563629
408,0.827288874561988,59.9897919363113
409,0.828182729045584,60.0329748023782
410,0.82907528565414,60.0760020558518
411,0.829966544236438,60.1188743933628
412,0.830856504636775,60.1615925069151
413,0.831745166694831,60.2041570839155
414,0.832632530245543,60.2465688072038
415,0.83351859511897,60.2888283550824
416,0.834403361140175,60.3309364013463
417,0.835286828129096,60.3728936153123
418,0.836168995900428,60.4147006618485
419,0.837049864263506,60.4563582014034
420,0.83792943302219,60.4978668900351
421,0.838807701974752,60.5392273794402
422,0.839684670913764,60.5804403169825
423,0.840560339625995,60.621506345722
424,0.841434707892302,60.6624261044428
425,0.84230777548753,60.7032002276821
426,0.84317954218041,60.7438293457578
427,0.844050007733464,60.7843140847972
428,0.84491917190291,60.8246550667647
429,0.845787034438568,60.8648529094895
430,0.84665359508377,60.9049082266933
431,0.847518853575276,60.9448216280181
432,0.848382809643186,60.9845937190533
433,0.849245463010858,61.0242251013629
434,0.850106813394829,61.0637163725133
435,0.850966860504737,61.1030681260992
436,0.851825604043247,61.1422809517715
437,0.852683043705975,61.1813554352634
438,0.853539179181423,61.2202921584172
439,0.854394010150907,61.2590916992106
440,0.855247536288492,61.2977546317834
441,0.856099757260933,61.3362815264631
442,0.856950672727608,61.3746729497916
443,0.857800282340466,61.4129294645506
444,0.858648585743965,61.4510516297876
445,0.859495582575025,61.4890400008418
446,0.860341272462971,61.526895129369
447,0.861185655029488,61.5646175633678
448,0.862028729888571,61.6022078472041
449,0.862870496646485,61.6396665216368
450,0.863710954901719,61.6769941238427
451,0.864550104244947,61.714191187441
452,0.865387944258995,61.7512582425186
453,0.866224474518797,61.7881958156543
454,0.867059694591372,61.8250044299437
455,0.867893604035785,61.8616846050231
456,0.868726202403124,61.898236857094
457,0.86955748923647,61.9346616989476
458,0.870387464070876,61.9709596399878
459,0.871216126433344,62.0071311862563
460,0.872043475842801,62.0431768404552
461,0.872869511810089,62.0790971019714
462,0.873694233837945,62.1148924668999
463,0.874517641420986,62.150563428067
464,0.875339734045701,62.1861104750537
465,0.876160511190444,62.2215340942188
466,0.876979972325418,62.2568347687218
467,0.877798116912681,62.2920129785461
468,0.878614944406134,62.3270692005214
469,0.879430454251526,62.3620039083465
470,0.880244645886454,62.3968175726119
471,0.881057518740363,62.4315106608219
472,0.881869072234554,62.4660836374175
473,0.882679305782192,62.5005369637977
474,0.883488218788313,62.5348710983424
475,0.884295810649835,62.5690864964337
476,0.885102080755573,62.603183610478
477,0.885907028486253,62.6371628899278
478,0.886710653214528,62.6710247813027
479,0.887512954304998,62.7047697282117
480,0.888313931114231,62.738398171374
481,0.889113582990784,62.7719105486401
482,0.889911909275229,62.8053072950135
483,0.890708909300179,62.838588842671
484,0.891504582390315,62.8717556209842
485,0.892298927862417,62.9048080565399
486,0.893091945025395,62.9377465731607
487,0.893883633180325,62.9705715919259
488,0.89467399162048,63.0032835311915
489,0.89546301963137,63.035882806611
490,0.896250716490782,63.0683698311549
491,0.897037081468817,63.1007450151316
492,0.897822113827933,63.1330087662069
493,0.898605812822993,63.1651614894238
494,0.899388177701304,63.1972035872226
495,0.900169207702672,63.2291354594602
496,0.900948902059442,63.2609575034299
497,0.901727259996557,63.2926701138808
498,0.902504280731606,63.3242736830369
499,0.903279963474877,63.3557686006166
500,0.904054307429413,63.3871552538514
501,0.904827311791074,63.4184340275055
502,0.905598975748586,63.4496053038942
503,0.90636929848361,63.4806694629026
504,0.907138279170797,63.5116268820049
505,0.907905916977856,63.5424779362823
506,0.908672211065616,63.5732229984418
507,0.909437160588092,63.6038624388345
508,0.910200764692554,63.6343966254736
509,0.910963022519593,63.6648259240533
510,0.911723933203197,63.6951506979658
511,0.912483495870816,63.72537130832
512,0.91324170964344,63.7554881139591
513,0.913998573635672,63.7855014714783
514,0.914754086955803,63.8154117352424
515,0.915508248705891,63.8452192574035
516,0.91626105798184,63.8749243879182
517,0.917012513873478,63.9045274745652
518,0.917762615464638,63.9340288629621
519,0.918511361833244,63.9634288965831
520,0.919258752051391,63.9927279167753
521,0.920004785185432,64.0219262627764
522,0.920749460296064,64.051024271731
523,0.921492776438416,64.0800222787074
524,0.922234732662136,64.1089206167143
525,0.922975328011482,64.1377196167174
526,0.923714561525416,64.1664196076558
527,0.924452432237689,64.195020916458
528,0.925188939176942,64.2235238680587
529,0.925924081366797,64.2519287854144
530,0.926657857825951,64.2802359895199
531,0.927390267568277,64.3084457994238
532,0.928121309602918,64.3365585322448
533,0.928850982934388,64.3645745031869
534,0.92957928656267,64.3924940255556
535,0.930306219483319,64.4203174107733
536,0.931031780687564,64.4480449683943
537,0.931755969162407,64.4756770061211
538,0.932478783890731,64.5032138298187
539,0.933200223851406,64.5306557435304
540,0.933920288019388,64.5580030494928
541,0.934638975365834,64.5852560481505
542,0.935356284858204,64.6124150381715
543,0.936072215460371,64.6394803164614
544,0.936786766132731,64.6664521781789
545,0.937499935832313,64.6933309167496
546,0.938211723512891,64.720116823881
547,0.938922128125092,64.7468101895772
548,0.939631148616515,64.7734113021525
549,0.94033878393184,64.7999204482464
550,0.941045033012945,64.8263379128375
551,0.941749894799016,64.8526639792574
552,0.942453368226672,64.8788989292051
553,0.943155452230071,64.9050430427606
554,0.943856145741037,64.9310965983988
555,0.94455544768917,64.9570598730034
556,0.94525335700197,64.9829331418804
557,0.945949872604956,65.0087166787715
558,0.946644993421781,65.034410755868
559,0.94733871837436,65.060015643824
560,0.948031046382986,65.0855316117693
561,0.948721976366453,65.1109589273235
562,0.94941150724218,65.1362978566082
563,0.950099637926333,65.1615486642608
564,0.950786367333948,65.1867116134468
565,0.951471694379057,65.2117869658734
566,0.95215561797481,65.2367749818017
567,0.952838137033604,65.2616759200596
568,0.953519250467203,65.2864900380546
569,0.954198957186872,65.3112175917861
570,0.954877256103496,65.3358588358582
571,0.955554146127712,65.3604140234915
572,0.956229626170033,65.3848834065362
573,0.956903695140981,65.4092672354835
574,0.95757635195121,65.4335657594785
575,0.958247595511637,65.4577792263315
576,0.958917424733572,65.4819078825306
577,0.959585838528847,65.5059519732533
578,0.960252835809944,65.5299117423786
579,0.960918415490126,65.5537874324981
580,0.96158257648357,65.5775792849284
581,0.962245317705495,65.6012875397222
582,0.962906638072293,65.6249124356801
583,0.963566536501662,65.6484542103617
584,0.964225011912736,65.6719131000974
585,0.964882063226218,65.6952893399992
586,0.965537689364509,65.7185831639721
587,0.966191889251846,65.7417948047252
588,0.96684466181443,65.7649244937828
589,0.967496005980557,65.7879724614954
590,0.968145920680757,65.8109389370504
591,0.968794404847921,65.8338241484828
592,0.969441457417435,65.8566283226865
593,0.970087077327318,65.8793516854243
594,0.970731263518349,65.901994461339
595,0.971374014934202,65.9245568739636
596,0.972015330521583,65.9470391457318
597,0.972655209230359,65.9694414979885
598,0.973293650013693,65.9917641509997
599,0.973930651828179,66.0140073239634
600,0.974566213633973,66.0361712350191
601,0.975200334394929,66.0582561012583
602,0.975833013078731,66.0802621387339
603,0.976464248657027,66.1021895624711
604,0.977094040105563,66.1240385864763
605,0.977722386404314,66.1458094237475
606,0.978349286537621,66.1675022862837
607,0.978974739494322,66.1891173850947
608,0.979598744267886,66.2106549302106
609,0.980221299856544,66.2321151306912
610,0.980842405263427,66.2534981946358
611,0.981462059496692,66.2748043291922
612,0.982080261569662,66.296033740566
613,0.98269701050095,66.3171866340302
614,0.983312305314601,66.3382632139339
615,0.983926145040216,66.3592636837116
616,0.984538528713087,66.3801882458925
617,0.985149455374332,66.4010371021087
618,0.98575892407102,66.421810453105
619,0.986366933856307,66.442508498747
620,0.986973483789566,66.4631314380303
621,0.987578572936518,66.483679469089
622,0.988182200369359,66.5041527892043
623,0.988784365166897,66.524551594813
624,0.989385066414674,66.5448760815164
625,0.989984303205103,66.5651264440883
626,0.990582074637591,66.5853028764832
627,0.991178379818672,66.6054055718453
628,0.991773217862134,66.6254347225162
629,0.992366587889147,66.6453905200429
630,0.992958489028391,66.6652731551867
631,0.993548920416183,66.6850828179302
632,0.994137881196605,66.7048196974862
633,0.994725370521631,66.7244839823051
634,0.995311387551249,66.7440758600829
635,0.995895931453593,66.7635955177688
636,0.996479001405065,66.7830431415735
637,0.997060596590458,66.802418916976
638,0.997640716203082,66.821723028732
639,0.998219359444891,66.8409556608811
640,0.998796525526602,66.8601169967542
641,0.999372213667818,66.879207218981
642,0.999946423097153,66.8982265094976
643,1.00051915305235,66.9171750495534
644,1.00109040278041,66.9360530197187
645,1.00166017153771,66.9548605998916
646,1.0022284585901,66.9735979693054
647,1.00279526321307,66.9922653065354
648,1.00336058469182,67.010862789506
649,1.00392442232143,67.029390595498
650,1.0044867754069,67.0478489011548
651,1.00504764326337,67.0662378824899
652,1.00560702521614,67.0845577148931
653,1.00616492060086,67.1028085731379
654,1.00672132876358,67.1209906313874
655,1.00727624906094,67.1391040632016
656,1.00782968086019,67.1571490415435
657,1.0083816235394,67.1751257387856
658,1.00893207648751,67.1930343267168
659,1.00948103910445,67.2108749765481
660,1.01002851080129,67.2286478589195
661,1.01057449100028,67.2463531439062
662,1.01111897913505,67.2639910010243
663,1.01166197465062,67.2815615992376
664,1.0122034770036,67.2990651069635
665,1.01274348566224,67.3165016920788
666,1.01328200010654,67.3338715219262
667,1.0138190198284,67.3511747633196
668,1.01435454433166,67.3684115825507
669,1.01488857313226,67.3855821453944
670,1.01542110575832,67.4026866171146
671,1.01595214175025,67.4197251624702
672,1.01648168066082,67.4366979457205
673,1.01700972205533,67.453605130631
674,1.01753626551164,67.4704468804791
675,1.01806131062032,67.4872233580591
676,1.0185848569847,67.5039347256885
677,1.01910690422101,67.5205811452126
678,1.01962745195848,67.5371627780107
679,1.0201464998394,67.5536797850006
680,1.02066404751923,67.5701323266445
681,1.02118009466671,67.586520562954
682,1.02169464096394,67.6028446534953
683,1.02220768610647,67.6191047573942
684,1.0227192298034,67.6353010333415
685,1.02322927177748,67.6514336395977
686,1.02373781176517,67.6675027339983
687,1.02424484951675,67.6835084739583
688,1.02475038479642,67.6994510164777
689,1.02525441738234,67.7153305181457
690,1.02575694706679,67.7311471351461
691,1.02625797365618,67.7469010232614
692,1.02675749697119,67.7625923378782
693,1.02725551684681,67.7782212339912
694,1.02775203313247,67.7937878662084
695,1.02824704569208,67.8092923887551
696,1.02874055440411,67.8247349554789
697,1.02923255916173,67.8401157198538
698,1.0297230598728,67.8554348349849
699,1.03021205646002,67.8706924536127
700,1.03069954886095,67.8858887281172
701,1.03118553702815,67.9010238105227
702,1.03167002092919,67.9160978525013
703,1.03215300054676,67.931111005378
704,1.03263447587873,67.946063420134
705,1.03311444693824,67.9609552474115
706,1.03359291375375,67.9757866375174
707,1.03406987636909,67.9905577404273
708,1.0345453348436,68.0052687057896
709,1.03501928925212,68.0199196829295
710,1.03549173968509,68.0345108208528
711,1.03596268624862,68.0490422682499
712,1.03643212906455,68.0635141734992
713,1.0369000682705,68.0779266846714
714,1.03736650401994,68.092279949533
715,1.03783143648228,68.1065741155498
716,1.03829486584287,68.120809329891
717,1.0387567923031,68.1349857394322
718,1.03921721608047,68.1491034907597
719,1.03967613740861,68.1631627301733
720,1.04013355653735,68.1771636036903
721,1.04058947373279,68.1911062570487
722,1.04104388927732,68.2049908357106
723,1.04149680346972,68.2188174848658
724,1.04194821662515,68.2325863494347
725,1.04239812907527,68.2462975740722
726,1.04284654116823,68.2599513031704
727,1.04329345326875,68.2735476808618
728,1.04373886575815,68.2870868510231
729,1.04418277903442,68.3005689572775
730,1.04462519351224,68.3139941429985
731,1.04506610962301,68.3273625513125
732,1.04550552781497,68.3406743251021
733,1.04594344855312,68.3539296070089
734,1.04637987231938,68.3671285394363
735,1.04681479961255,68.380271264553
736,1.04724823094837,68.3933579242953
737,1.04768016685957,68.40638866037
738,1.04811060789591,68.4193636142576
739,1.04853955462416,68.4322829272145
740,1.04896700762822,68.4451467402762
741,1.04939296750908,68.4579551942597
742,1.04981743488488,68.4707084297664
743,1.05024041039094,68.4834065871843
744,1.0506618946798,68.4960498066912
745,1.05108188842123,68.5086382282568
746,1.05150039230224,68.5211719916451
747,1.05191740702716,68.5336512364174
748,1.0523329333176,68.5460761019344
749,1.05274697191254,68.5584467273587
750,1.05315952356829,68.570763251657
751,1.05357058905855,68.5830258136027
752,1.05398016917443,68.5952345517782
753,1.05438826472443,68.6073896045771
754,1.05479487653451,68.6194911102062
755,1.05520000544807,68.6315392066883
756,1.05560365232598,68.6435340318637
757,1.05600581804661,68.6554757233931
758,1.05640650350579,68.667364418759
759,1.05680570961689,68.6792002552681
760,1.05720343731079,68.6909833700535
761,1.05759968753588,68.7027139000766
762,1.05799446125811,68.7143919821289
763,1.05838775946098,68.7260177528344
764,1.05877958314551,68.7375913486509
765,1.05916993333031,68.7491129058725
766,1.05955881105153,68.7605825606311
767,1.0599462173629,68.7720004488987
768,1.0603321533357,68.7833667064884
769,1.0607166200588,68.794681469057
770,1.06109961863862,68.8059448721063
771,1.06148115019915,68.8171570509849
772,1.06186121588195,68.8283181408899
773,1.06223981684614,68.8394282768686
774,1.06261695426838,68.8504875938202
775,1.06299262934292,68.8614962264973
776,1.0633668432815,68.8724543095073
777,1.06373959731345,68.8833619773143
778,1.06411089268559,68.8942193642406
779,1.06448073066227,68.9050266044677
780,1.06484911252535,68.9157838320383
781,1.06521603957418,68.9264911808577
